Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
981,US-2020-100372,10/30/2020,11/03/2020,Second Class,CO-10612,Ben Scott,Consumer,United States,Nashville,Tennessee,37201,South,FUR-BO-62462234,Furniture,Bookcases,Atlantic Metals Bookcase,817.01,2,0.0,25.5
982,US-2023-100373,09/15/2023,09/21/2023,Standard Class,CO-11043,William Hill,Consumer,United States,Charlotte,North Carolina,28201,East,OFF-BI-18085898,Office Supplies,Binders,Wilson Jones Binder,402.53,2,0.0,119.81
983,US-2023-100373,09/15/2023,09/21/2023,Standard Class,CO-11043,William Hill,Consumer,United States,Charlotte,North Carolina,28201,East,OFF-FA-13897619,Office Supplies,Fasteners,Acco Brass Fasteners,604.07,3,0.0,262.11
984,US-2020-100374,01/04/2020,01/11/2020,Standard Class,CO-11947,Sarah Phillips,Consumer,United States,Provo,Utah,84601,West,TEC-PH-14676637,Technology,Phones,AT&T CL2909 Phone,2653.98,1,0.3,-201.72
985,US-2023-100375,10/17/2023,10/18/2023,First Class,CO-11048,Bill Perez,Consumer,United States,New York City,New York,10001,East,FUR-BO-26584465,Furniture,Bookcases,Sauder Classic Bookcase,3249.7,6,0.0,-143.97
986,US-2023-100375,10/17/2023,10/18/2023,First Class,CO-11048,Bill Perez,Consumer,United States,New York City,New York,10001,East,TEC-AC-93731471,Technology,Accessories,Belkin USB Cable,40919.73,6,0.0,-6452.52
987,US-2023-100375,10/17/2023,10/18/2023,First Class,CO-11048,Bill Perez,Consumer,United States,New York City,New York,10001,East,OFF-EN-21145841,Office Supplies,Envelopes,Manila Clasp Envelopes,433.5,3,0.15,96.21
988,US-2023-100375,10/17/2023,10/18/2023,First Class,CO-11048,Bill Perez,Consumer,United States,New York City,New York,10001,East,TEC-CO-93805163,Technology,Copiers,Sharp Digital Copier,26347.85,5,0.0,-1640.07
989,US-2022-100376,07/27/2022,08/02/2022,Standard Class,CO-11329,Craig Lopez,Corporate,United States,Durham,North Carolina,27701,East,OFF-AR-66243273,Office Supplies,Art,Newell Pens,139.6,1,0.0,38.42
990,US-2022-100377,07/30/2022,07/31/2022,First Class,CO-10312,Phil Martin,Corporate,United States,Minneapolis,Minnesota,55401,Central,FUR-CH-60438596,Furniture,Chairs,Global Troy Executive Chair,268.25,1,0.0,-36.83
991,US-2022-100378,09/19/2022,09/19/2022,Same Day,CO-11795,Ralph Evans,Consumer,United States,Pittsburgh,Pennsylvania,15201,East,OFF-FA-44196232,Office Supplies,Fasteners,Acco Brass Fasteners,875.58,2,0.0,196.07
992,US-2023-100379,05/17/2023,05/20/2023,Second Class,CO-10744,Tracy Davis,Consumer,United States,Saint Paul,Minnesota,55101,Central,FUR-TA-20475474,Furniture,Tables,Balt Solid Wood Table,892.23,1,0.0,132.21
993,US-2023-100379,05/17/2023,05/20/2023,Second Class,CO-10744,Tracy Davis,Consumer,United States,Saint Paul,Minnesota,55101,Central,OFF-AR-62308201,Office Supplies,Art,Dixon Prang Crayons,1851.74,6,0.0,71.49
994,US-2022-100380,05/13/2022,05/19/2022,Standard Class,CO-11516,Andrew Nelson,Corporate,United States,Augusta,Georgia,30901,South,OFF-AR-44498977,Office Supplies,Art,Sanford Markers,746.22,5,0.0,32.07
995,US-2022-100380,05/13/2022,05/19/2022,Standard Class,CO-11516,Andrew Nelson,Corporate,United States,Augusta,Georgia,30901,South,FUR-TA-85212838,Furniture,Tables,Bevis Round Table,7173.02,4,0.0,-84.87
996,US-2022-100380,05/13/2022,05/19/2022,Standard Class,CO-11516,Andrew Nelson,Corporate,United States,Augusta,Georgia,30901,South,OFF-BI-80236677,Office Supplies,Binders,Wilson Jones Binder,389.89,5,0.0,81.48
997,US-2022-100380,05/13/2022,05/19/2022,Standard Class,CO-11516,Andrew Nelson,Corporate,United States,Augusta,Georgia,30901,South,OFF-PA-70188340,Office Supplies,Paper,Easy-staple Paper,358.22,1,0.1,39.0
998,US-2022-100380,05/13/2022,05/19/2022,Standard Class,CO-11516,Andrew Nelson,Corporate,United States,Augusta,Georgia,30901,South,OFF-LA-26843754,Office Supplies,Labels,Avery Round Labels,15.01,1,0.2,3.87
999,US-2022-100380,05/13/2022,05/19/2022,Standard Class,CO-11516,Andrew Nelson,Corporate,United States,Augusta,Georgia,30901,South,FUR-CH-73061643,Furniture,Chairs,Global Troy Executive Chair,1467.38,4,0.0,160.53
1000,US-2023-100381,03/29/2023,04/02/2023,Second Class,CO-11634,Diana Parker,Corporate,United States,Louisville,Kentucky,40201,South,FUR-TA-66754120,Furniture,Tables,KI Adjustable Table,1782.4,2,0.15,330.48
1001,US-2023-100381,03/29/2023,04/02/2023,Second Class,CO-11634,Diana Parker,Corporate,United States,Louisville,Kentucky,40201,South,OFF-ST-48665094,Office Supplies,Storage,Fellowes Bankers Box,349.07,3,0.0,89.72
1002,US-2022-100382,09/24/2022,10/01/2022,Standard Class,CO-11510,Matt Collins,Corporate,United States,Denver,Colorado,80201,West,FUR-FU-44898393,Furniture,Furnishings,Eldon Base Organizer,860.8,1,0.0,47.65
1003,US-2022-100382,09/24/2022,10/01/2022,Standard Class,CO-11510,Matt Collins,Corporate,United States,Denver,Colorado,80201,West,OFF-BI-75775101,Office Supplies,Binders,Acco Pressboard Covers,906.96,3,0.0,327.91
1004,US-2022-100382,09/24/2022,10/01/2022,Standard Class,CO-11510,Matt Collins,Corporate,United States,Denver,Colorado,80201,West,TEC-MA-45572854,Technology,Machines,Brother Fax Machine,8213.81,3,0.1,-300.82
1005,US-2022-100382,09/24/2022,10/01/2022,Standard Class,CO-11510,Matt Collins,Corporate,United States,Denver,Colorado,80201,West,TEC-PH-45480067,Technology,Phones,Apple iPhone,11283.47,2,0.0,56.25
1006,US-2022-100382,09/24/2022,10/01/2022,Standard Class,CO-11510,Matt Collins,Corporate,United States,Denver,Colorado,80201,West,OFF-SU-93214060,Office Supplies,Supplies,Scotch Bubble Mailer,381.58,1,0.0,-16.68
1007,US-2023-100383,08/23/2023,08/30/2023,Standard Class,CO-11186,Nancy Hill,Consumer,United States,Gulfport,Mississippi,39501,South,OFF-AR-88143031,Office Supplies,Art,Fiskars Scissors,887.97,4,0.0,258.61
1008,US-2021-100384,08/13/2021,08/19/2021,Standard Class,CO-11316,Emily Johnson,Consumer,United States,Virginia Beach,Virginia,23450,East,OFF-LA-95267952,Office Supplies,Labels,Avery Round Labels,850.51,2,0.0,55.11
1009,US-2020-100385,12/14/2020,12/20/2020,Standard Class,HO-10552,Roger Roberts,Home Office,United States,Las Vegas,Nevada,89101,West,OFF-ST-49010377,Office Supplies,Storage,Rogers File Cart,348.75,8,0.1,5.82
1010,US-2020-100385,12/14/2020,12/20/2020,Standard Class,HO-10552,Roger Roberts,Home Office,United States,Las Vegas,Nevada,89101,West,TEC-CO-56203390,Technology,Copiers,Canon Color Copier,187.88,3,0.15,47.99
1011,US-2020-100385,12/14/2020,12/20/2020,Standard Class,HO-10552,Roger Roberts,Home Office,United States,Las Vegas,Nevada,89101,West,FUR-BO-43529501,Furniture,Bookcases,Atlantic Metals Bookcase,5998.49,5,0.0,446.55
1012,US-2023-100386,05/17/2023,05/23/2023,Standard Class,CO-10607,Lisa Walker,Consumer,United States,Sacramento,California,95814,West,OFF-LA-63058569,Office Supplies,Labels,Avery 510 Labels,611.42,2,0.0,251.92
1013,US-2023-100386,05/17/2023,05/23/2023,Standard Class,CO-10607,Lisa Walker,Consumer,United States,Sacramento,California,95814,West,FUR-BO-51391038,Furniture,Bookcases,Hon Metal Bookcase,1349.27,2,0.15,122.23
1014,US-2023-100387,03/12/2023,03/16/2023,Second Class,CO-11280,Wendy Martin,Corporate,United States,Louisville,Kentucky,40201,South,OFF-BI-58084152,Office Supplies,Binders,Avery Binder,266.64,2,0.3,-31.7
1015,US-2023-100387,03/12/2023,03/16/2023,Second Class,CO-11280,Wendy Martin,Corporate,United States,Louisville,Kentucky,40201,South,TEC-AC-66381303,Technology,Accessories,SanDisk USB Drive,21688.16,7,0.1,-2885.22
1016,US-2021-100388,03/06/2021,03/09/2021,Second Class,CO-10983,Bill Brown,Consumer,United States,Lexington,Kentucky,40501,South,TEC-CO-81382879,Technology,Copiers,Canon Color Copier,4536.41,1,0.1,1251.02
1017,US-2021-100388,03/06/2021,03/09/2021,Second Class,CO-10983,Bill Brown,Consumer,United States,Lexington,Kentucky,40501,South,OFF-PA-67572930,Office Supplies,Paper,Hammermill Color Copy,323.05,2,0.3,11.22
1018,US-2021-100388,03/06/2021,03/09/2021,Second Class,CO-10983,Bill Brown,Consumer,United States,Lexington,Kentucky,40501,South,TEC-AC-20535517,Technology,Accessories,Targus Backpack,13249.68,3,0.1,-2194.93
1019,US-2021-100388,03/06/2021,03/09/2021,Second Class,CO-10983,Bill Brown,Consumer,United States,Lexington,Kentucky,40501,South,FUR-TA-91878955,Furniture,Tables,Chromcraft Table,1106.56,1,0.2,14.97
1020,US-2021-100388,03/06/2021,03/09/2021,Second Class,CO-10983,Bill Brown,Consumer,United States,Lexington,Kentucky,40501,South,OFF-AR-24953080,Office Supplies,Art,Dixon Prang Crayons,507.71,2,0.4,-187.76
1021,US-2021-100388,03/06/2021,03/09/2021,Second Class,CO-10983,Bill Brown,Consumer,United States,Lexington,Kentucky,40501,South,OFF-PA-98190475,Office Supplies,Paper,Xerox Copy Paper,262.73,1,0.2,20.06
1022,US-2021-100388,03/06/2021,03/09/2021,Second Class,CO-10983,Bill Brown,Consumer,United States,Lexington,Kentucky,40501,South,OFF-FA-89791105,Office Supplies,Fasteners,Acco Brass Fasteners,1935.22,5,0.0,352.05
1023,US-2023-100389,07/12/2023,07/15/2023,Second Class,CO-10516,Andrew Baker,Corporate,United States,Trenton,New Jersey,08601,East,OFF-AP-74434494,Office Supplies,Appliances,Acco 7-Outlet Surge,156.13,6,0.0,21.08
1024,US-2023-100390,04/28/2023,04/30/2023,First Class,HO-10849,Jack Carter,Home Office,United States,San Francisco,California,94102,West,TEC-MA-60087913,Technology,Machines,Hewlett Packard LaserJet,1643.09,1,0.1,190.95
1025,US-2023-100390,04/28/2023,04/30/2023,First Class,HO-10849,Jack Carter,Home Office,United States,San Francisco,California,94102,West,FUR-BO-26324963,Furniture,Bookcases,Hon Metal Bookcase,4344.85,9,0.1,983.18
1026,US-2023-100391,04/27/2023,05/02/2023,Standard Class,CO-10371,Paul Davis,Corporate,United States,Gulfport,Mississippi,39501,South,OFF-LA-64230134,Office Supplies,Labels,Avery Round Labels,135.13,2,0.5,-51.4
1027,US-2020-100392,06/28/2020,07/01/2020,Second Class,CO-11401,Sam Patel,Consumer,United States,Milwaukee,Wisconsin,53201,Central,OFF-ST-41676210,Office Supplies,Storage,Fellowes Bankers Box,362.71,1,0.15,107.1
1028,US-2022-100393,09/11/2022,09/15/2022,Second Class,HO-11589,Emily Parker,Home Office,United States,Birmingham,Alabama,35201,South,TEC-PH-85636438,Technology,Phones,Samsung Galaxy,4524.96,2,0.5,-4.8
1029,US-2022-100393,09/11/2022,09/15/2022,Second Class,HO-11589,Emily Parker,Home Office,United States,Birmingham,Alabama,35201,South,OFF-BI-92421479,Office Supplies,Binders,Cardinal Slant-D Binder,1679.11,11,0.0,24.67
1030,US-2022-100393,09/11/2022,09/15/2022,Second Class,HO-11589,Emily Parker,Home Office,United States,Birmingham,Alabama,35201,South,OFF-LA-36145753,Office Supplies,Labels,Avery Round Labels,1239.93,3,0.0,198.23
1031,US-2023-100394,04/27/2023,04/30/2023,Second Class,CO-11461,Ralph Jackson,Consumer,United States,Gulfport,Mississippi,39501,South,OFF-ST-15645916,Office Supplies,Storage,Akro Stacking Bins,190.68,1,0.5,-50.88
1032,US-2023-100395,09/17/2023,09/20/2023,Second Class,CO-10394,Lisa Lopez,Consumer,United States,Rochester,New York,14601,East,FUR-TA-73548661,Furniture,Tables,Chromcraft Table,881.99,2,0.0,-36.31
1033,US-2021-100396,02/05/2021,02/12/2021,Standard Class,CO-11236,Ryan Lee,Consumer,United States,Madison,Wisconsin,53701,Central,OFF-AR-42296376,Office Supplies,Art,Boston School Scissors,487.17,3,0.0,146.08
1034,US-2023-100397,12/03/2023,12/06/2023,Second Class,CO-11821,Paul Campbell,Corporate,United States,Provo,Utah,84601,West,OFF-FA-86918017,Office Supplies,Fasteners,Advantus Paper Clips,884.27,2,0.1,378.71
1035,US-2023-100397,12/03/2023,12/06/2023,Second Class,CO-11821,Paul Campbell,Corporate,United States,Provo,Utah,84601,West,FUR-TA-48020375,Furniture,Tables,Chromcraft Table,1110.92,2,0.0,-6.48
1036,US-2023-100397,12/03/2023,12/06/2023,Second Class,CO-11821,Paul Campbell,Corporate,United States,Provo,Utah,84601,West,TEC-MA-48230351,Technology,Machines,Epson TM Printer,32215.36,12,0.1,-5213.16
1037,US-2023-100397,12/03/2023,12/06/2023,Second Class,CO-11821,Paul Campbell,Corporate,United States,Provo,Utah,84601,West,TEC-MA-79447646,Technology,Machines,Canon imageCLASS,23204.85,8,0.5,-6820.16
1038,US-2020-100398,11/25/2020,12/01/2020,Standard Class,CO-10879,Sarah Johnson,Consumer,United States,San Jose,California,95112,West,OFF-PA-32467918,Office Supplies,Paper,Hammermill Color Copy,400.25,1,0.1,103.41
1039,US-2023-100399,05/05/2023,05/09/2023,Second Class,CO-11733,William Thomas,Corporate,United States,Phoenix,Arizona,85001,West,OFF-AP-45026034,Office Supplies,Appliances,Acco 7-Outlet Surge,495.87,1,0.0,132.64
1040,US-2022-100400,03/12/2022,03/19/2022,Standard Class,HO-10776,Mike Nelson,Home Office,United States,Charleston,South Carolina,29401,South,TEC-CO-35938617,Technology,Copiers,Xerox WorkCentre,12610.62,2,0.0,3299.84
1041,US-2022-100400,03/12/2022,03/19/2022,Standard Class,HO-10776,Mike Nelson,Home Office,United States,Charleston,South Carolina,29401,South,OFF-SU-26032031,Office Supplies,Supplies,BIC Round Stic Pens,519.3,3,0.0,114.67
1042,US-2022-100400,03/12/2022,03/19/2022,Standard Class,HO-10776,Mike Nelson,Home Office,United States,Charleston,South Carolina,29401,South,OFF-PA-98778660,Office Supplies,Paper,Easy-staple Paper,153.02,1,0.2,61.74
1043,US-2021-100401,09/23/2021,09/28/2021,Standard Class,CO-10905,Claire Roberts,Consumer,United States,Santa Fe,New Mexico,87501,West,TEC-AC-93801753,Technology,Accessories,Imation USB Flash Drive,10414.66,3,0.0,1370.36
1044,US-2021-100401,09/23/2021,09/28/2021,Standard Class,CO-10905,Claire Roberts,Consumer,United States,Santa Fe,New Mexico,87501,West,OFF-SU-40676863,Office Supplies,Supplies,Stanley Bostitch Staples,579.37,3,0.0,82.74
1045,US-2021-100401,09/23/2021,09/28/2021,Standard Class,CO-10905,Claire Roberts,Consumer,United States,Santa Fe,New Mexico,87501,West,OFF-LA-76237875,Office Supplies,Labels,Avery 510 Labels,87.92,1,0.0,28.05
1046,US-2023-100402,06/23/2023,06/24/2023,First Class,CO-11063,Hannah Nelson,Corporate,United States,Montgomery,Alabama,36101,South,OFF-EN-21264264,Office Supplies,Envelopes,Tyvek Side-Opening Envelopes,914.86,9,0.0,64.19
1047,US-2022-100403,03/15/2022,03/19/2022,Second Class,CO-10373,Eric Young,Corporate,United States,Hartford,Connecticut,06101,East,OFF-BI-18154410,Office Supplies,Binders,Cardinal Slant-D Binder,368.73,4,0.15,131.02
1048,US-2022-100403,03/15/2022,03/19/2022,Second Class,CO-10373,Eric Young,Corporate,United States,Hartford,Connecticut,06101,East,OFF-AP-45599913,Office Supplies,Appliances,Hamilton Beach Toaster,764.47,4,0.5,-164.39
1049,US-2023-100404,03/29/2023,04/05/2023,Standard Class,CO-11269,Mark Martin,Corporate,United States,Santa Fe,New Mexico,87501,West,OFF-ST-15111179,Office Supplies,Storage,Akro Stacking Bins,19.66,4,0.0,6.82
1050,US-2022-100405,01/05/2022,01/11/2022,Standard Class,CO-11093,Roger Brown,Consumer,United States,Madison,Wisconsin,53701,Central,TEC-PH-47603177,Technology,Phones,Apple iPhone,4149.3,3,0.1,792.52
1051,US-2022-100405,01/05/2022,01/11/2022,Standard Class,CO-11093,Roger Brown,Consumer,United States,Madison,Wisconsin,53701,Central,OFF-BI-23742603,Office Supplies,Binders,Avery Binder,213.3,4,0.3,-63.94
1052,US-2020-100406,08/26/2020,09/01/2020,Standard Class,CO-10364,Pat Parker,Consumer,United States,Milwaukee,Wisconsin,53201,Central,FUR-CH-48055893,Furniture,Chairs,HON 5400 Series Chair,3326.71,4,0.2,461.95
1053,US-2020-100406,08/26/2020,09/01/2020,Standard Class,CO-10364,Pat Parker,Consumer,United States,Milwaukee,Wisconsin,53201,Central,OFF-BI-22394715,Office Supplies,Binders,Avery Binder,244.63,1,0.0,80.06
1054,US-2020-100406,08/26/2020,09/01/2020,Standard Class,CO-10364,Pat Parker,Consumer,United States,Milwaukee,Wisconsin,53201,Central,OFF-ST-18707069,Office Supplies,Storage,Akro Stacking Bins,954.75,4,0.0,243.41
1055,US-2020-100407,07/20/2020,07/25/2020,Standard Class,HO-11332,Brian Lewis,Home Office,United States,Las Vegas,Nevada,89101,West,FUR-TA-99668479,Furniture,Tables,Balt Solid Wood Table,1129.33,1,0.0,238.85
1056,US-2021-100408,12/07/2021,12/12/2021,Standard Class,CO-10887,Amy King,Corporate,United States,Salt Lake City,Utah,84101,West,OFF-SU-25012767,Office Supplies,Supplies,BIC Round Stic Pens,1349.39,4,0.3,-93.96
1057,US-2021-100408,12/07/2021,12/12/2021,Standard Class,CO-10887,Amy King,Corporate,United States,Salt Lake City,Utah,84101,West,TEC-PH-34201114,Technology,Phones,Plantronics Headset,16332.89,4,0.0,-1133.59
1058,US-2021-100408,12/07/2021,12/12/2021,Standard Class,CO-10887,Amy King,Corporate,United States,Salt Lake City,Utah,84101,West,TEC-AC-82824142,Technology,Accessories,Targus Backpack,968.1,1,0.0,-156.75
1059,US-2020-100409,10/11/2020,10/16/2020,Standard Class,CO-10592,Claire Thomas,Corporate,United States,Grand Rapids,Michigan,49501,Central,OFF-PA-60143355,Office Supplies,Paper,Hammermill Color Copy,974.74,2,0.0,102.0
1060,US-2023-100410,04/25/2023,04/29/2023,Second Class,CO-10659,Kate Fisher,Consumer,United States,Baltimore,Maryland,21201,East,OFF-ST-69570409,Office Supplies,Storage,Storex File Tote,3051.18,8,0.0,884.94
1061,US-2023-100410,04/25/2023,04/29/2023,Second Class,CO-10659,Kate Fisher,Consumer,United States,Baltimore,Maryland,21201,East,TEC-CO-88680980,Technology,Copiers,Xerox WorkCentre,16785.25,3,0.0,8204.84
1062,US-2023-100411,10/20/2023,10/25/2023,Standard Class,CO-11569,Pat Brown,Consumer,United States,Dallas,Texas,75201,Central,OFF-AR-62832938,Office Supplies,Art,Newell Pens,376.08,2,0.0,62.19
1063,US-2023-100411,10/20/2023,10/25/2023,Standard Class,CO-11569,Pat Brown,Consumer,United States,Dallas,Texas,75201,Central,OFF-PA-29692215,Office Supplies,Paper,HP Office Paper,207.76,1,0.3,-38.89
1064,US-2023-100411,10/20/2023,10/25/2023,Standard Class,CO-11569,Pat Brown,Consumer,United States,Dallas,Texas,75201,Central,OFF-ST-41093436,Office Supplies,Storage,Rogers File Cart,43.75,1,0.15,18.84
1065,US-2020-100412,08/11/2020,08/16/2020,Standard Class,CO-10148,Aaron King,Corporate,United States,Spokane,Washington,99201,West,TEC-MA-34364013,Technology,Machines,Lexmark Printer,871.41,5,0.0,-106.73
1066,US-2022-100413,05/26/2022,06/02/2022,Standard Class,CO-10616,Roger Lee,Consumer,United States,Memphis,Tennessee,38101,South,OFF-AR-99003579,Office Supplies,Art,Dixon Prang Crayons,253.4,3,0.3,-11.7
1067,US-2020-100414,06/07/2020,06/13/2020,Standard Class,CO-10611,Nick Green,Consumer,United States,San Jose,California,95112,West,OFF-LA-21602026,Office Supplies,Labels,Avery Round Labels,167.58,2,0.2,43.95
1068,US-2023-100415,08/25/2023,08/28/2023,Second Class,CO-11175,Tom Collins,Corporate,United States,Montgomery,Alabama,36101,South,OFF-PA-10077332,Office Supplies,Paper,Hammermill Color Copy,848.99,3,0.15,331.95
1069,US-2023-100415,08/25/2023,08/28/2023,Second Class,CO-11175,Tom Collins,Corporate,United States,Montgomery,Alabama,36101,South,OFF-PA-14362451,Office Supplies,Paper,Xerox Copy Paper,1094.84,4,0.0,358.64
1070,US-2021-100416,12/13/2021,12/19/2021,Standard Class,CO-10565,Tom Clark,Consumer,United States,Gulfport,Mississippi,39501,South,FUR-CH-36355280,Furniture,Chairs,Office Star Chair,4179.77,4,0.0,1008.92
1071,US-2021-100417,07/30/2021,07/31/2021,First Class,CO-11926,Sandra Evans,Corporate,United States,Jersey City,New Jersey,07301,East,OFF-FA-43167310,Office Supplies,Fasteners,OIC Binder Clips,454.4,1,0.0,181.63
1072,US-2021-100417,07/30/2021,07/31/2021,First Class,CO-11926,Sandra Evans,Corporate,United States,Jersey City,New Jersey,07301,East,OFF-SU-60373999,Office Supplies,Supplies,Stanley Bostitch Staples,4980.77,10,0.0,1866.65
1073,US-2021-100418,09/10/2021,09/17/2021,Standard Class,CO-11056,Craig Lewis,Consumer,United States,Milwaukee,Wisconsin,53201,Central,OFF-PA-18507841,Office Supplies,Paper,Hammermill Color Copy,307.01,1,0.0,-13.53
1074,US-2021-100418,09/10/2021,09/17/2021,Standard Class,CO-11056,Craig Lewis,Consumer,United States,Milwaukee,Wisconsin,53201,Central,FUR-FU-72715992,Furniture,Furnishings,Eldon Base Organizer,9994.36,7,0.1,-1203.84
